name,group
YGR010W,0
YGR014W,0
YGR019W,0
YGR023W,0
YGR029W,0
YGR032W,0
YGR035C,0
YGR039W,0
YGR041W,0
YGR042W,0
YGR043C,0
YGR044C,0
YGR049W,0
YGR053C,0
YGR055W,0
YGR058W,0
YGR065C,0
YGR068C,0
YGR070W,0
YGR082W,0
YGR083C,0
YGR088W,0
YGR089W,0
YGR090W,0
YGR092W,0
YGR098C,0
YGR099W,0
YGR100W,0
YGR104C,0
YGR105W,0
YGR108W,0
YGR109C,0
YGR112W,0
YGR113W,0
YGR114C,0
YGR118W,0
YGR122W,0
YGR129W,0
YGR131W,0
YGR138C,0
YGR140W,0
YGR142W,0
YGR143W,0
YGR146C,0
YGR149W,0
YGR150C,0
YGR151C,0
YGR152C,0
YGR153W,0
YGR154C,0
YGR159C,0
YGR162W,0
YGR164W,0
YGR169C,0
YGR180C,0
YGR187C,0
YGR188C,0
YGR189C,0
YGR190C,0
YGR194C,0
YGR197C,0
YGR200C,0
YGR206W,0
YGR207C,0
YGR212W,0
YGR214W,0
YGR216C,0
YGR221C,0
YGR230W,0
YGR238C,0
YGR239C,0
YGR243W,0
YGR245C,0
YGR249W,0
YGR259C,0
YGR263C,0
YGR265W,0
YGR268C,0
YGR271W,0
YGR275W,0
YGR286C,0
YGR288W,0
YGR289C,0
YHL001W,0
YHL007C,0
YHL013C,0
YHL017W,0
YHL021C,0
YHL023C,0
YHL024W,0
YHL026C,0
YHL028W,0
YHL035C,0
YHL036W,0
YHL039W,0
YHL042W,0
YHL043W,0
YHL044W,0
YHL049C,0
YHR001W,0
YHR002W,0
YHR004C,0
YHR005C,0
YHR009C,0
YHR012W,0
YHR013C,0
YHR014W,0
YHR015W,0
YHR016C,0
YHR018C,0
YHR022C,0
YHR023W,0
YHR029C,0
YHR031C,0
YHR037W,0
YHR039C,0
YHR041C,0
YHR044C,0
YHR048W,0
YHR049C-A,0
YHR050W,0
YHR061C,0
YHR062C,0
YHR067W,0
YHR069C,0
YHR073W,0
YHR079C,0
YHR086W,0
YHR092C,0
YHR094C,0
YHR097C,0
YHR099W,0
YHR101C,0
YHR102W,0
YHR104W,0
YHR110W,0
YHR111W,0
YHR112C,0
YHR113W,0
YHR123W,0
YHR129C,0
YHR136C,0
YHR137W,0
YHR141C,0
YHR143W,0
YHR147C,0
YHR151C,0
YHR153C,0
YHR154W,0
YHR157W,0
YHR159W,0
YHR160C,0
YHR161C,0
YHR171W,0
YHR172W,0
YHR173C,0
YHR177W,0
YHR178W,0
YHR180W,0
YHR186C,0
YHR191C,0
YHR192W,0
YHR201C,0
YHR202W,0
YHR209W,0
YHR210C,0
YHR214C-B,0
YHR214W,0
YHR215W,0
YHR218W,0
YIL003W,0
YIL004C,0
YIL006W,0
YIL007C,0
YIL009W,0
YIL011W,0
YIL013C,0
YIL015C-A,0
YIL015W,0
YIL016W,0
YIL019W,0
YIL022W,0
YIL026C,0
YIL027C,0
YIL032C,0
YIL041W,0
YIL045W,0
YIL055C,0
YIL068C,0
YIL069C,0
YIL086C,0
YIL087C,0
YIL089W,0
YIL092W,0
YIL093C,0
YIL097W,0
YIL100W,0
YIL105C,0
YIL106W,0
YIL107C,0
YIL111W,0
YIL113W,0
YIL117C,0
YIL119C,0
YIL120W,0
YIL121W,0
YIL122W,0
YIL124W,0
YIL125W,0
YIL131C,0
YIL132C,0
YIL136W,0
YIL140W,0
YIL144W,0
YIL145C,0
YIL146C,0
YIL150C,0
YIL153W,0
YIL155C,0
YIL156W,0
YIL157C,0
YIL158W,0
YIL159W,0
YIL162W,0
YIL163C,0
YIL167W,0
YIL169C,0
YIL170W,0
YIL171W,0
YIL172C,0
YIL177C,0
YIR006C,0
YIR007W,0
YIR015W,0
YIR017C,0
YIR018W,0
YIR026C,0
YIR029W,0
YIR031C,0
YIR032C,0
YIR033W,0
YIR039C,0
YIR042C,0
YIR043C,0
YJL001W,0
YJL003W,0
YJL009W,0
YJL010C,0
YJL011C,0
YJL015C,0
YJL017W,0
YJL018W,0
YJL019W,0
YJL020C,0
YJL022W,0
YJL023C,0
YJL033W,0
YJL035C,0
YJL036W,0
YJL037W,0
YJL038C,0
YJL039C,0
YJL044C,0
YJL045W,0
YJL046W,0
YJL049W,0
YJL050W,0
YJL051W,0
YJL052W,0
YJL053W,0
YJL059W,0
YJL060W,0
YJL062W,0
YJL063C,0
YJL066C,0
YJL067W,0
YJL069C,0
YJL071W,0
YJL073W,0
YJL074C,0
YJL075C,0
YJL076W,0
YJL077C,0
YJL078C,0
YJL079C,0
YJL081C,0
YJL082W,0
YJL083W,0
YJL084C,0
YJL085W,0
YJL087C,0
YJL088W,0
YJL089W,0
YJL091C,0
YJL092W,0
YJL096W,0
YJL097W,0
YJL099W,0
YJL100W,0
YJL101C,0
YJL102W,0
YJL103C,0
